country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
South Africa,2000,male,75+ years,4,186160,2.15,South Africa2000,0.632,"136,361,854,808",3361,G.I. Generation
South Africa,2000,male,35-54 years,79,4484198,1.76,South Africa2000,0.632,"136,361,854,808",3361,Boomers
South Africa,2000,male,25-34 years,56,3666534,1.53,South Africa2000,0.632,"136,361,854,808",3361,Generation X
South Africa,2000,male,55-74 years,24,1639109,1.46,South Africa2000,0.632,"136,361,854,808",3361,Silent
South Africa,2000,male,15-24 years,41,4731845,0.87,South Africa2000,0.632,"136,361,854,808",3361,Generation X
South Africa,2000,female,25-34 years,16,3743453,0.43,South Africa2000,0.632,"136,361,854,808",3361,Generation X
South Africa,2000,female,15-24 years,18,4715537,0.38,South Africa2000,0.632,"136,361,854,808",3361,Generation X
South Africa,2000,female,35-54 years,18,4823228,0.37,South Africa2000,0.632,"136,361,854,808",3361,Boomers
South Africa,2000,female,75+ years,1,364031,0.27,South Africa2000,0.632,"136,361,854,808",3361,G.I. Generation
South Africa,2000,female,55-74 years,4,2005213,0.2,South Africa2000,0.632,"136,361,854,808",3361,Silent
South Africa,2000,male,5-14 years,5,5129271,0.1,South Africa2000,0.632,"136,361,854,808",3361,Millenials
South Africa,2000,female,5-14 years,1,5079980,0.02,South Africa2000,0.632,"136,361,854,808",3361,Millenials
South Africa,2001,male,75+ years,6,196844,3.05,South Africa2001,,"121,600,818,310",2953,Silent
South Africa,2001,male,25-34 years,102,3744470,2.72,South Africa2001,,"121,600,818,310",2953,Generation X
South Africa,2001,male,35-54 years,99,4575178,2.16,South Africa2001,,"121,600,818,310",2953,Boomers
South Africa,2001,male,15-24 years,86,4814340,1.79,South Africa2001,,"121,600,818,310",2953,Millenials
South Africa,2001,male,55-74 years,15,1671023,0.9,South Africa2001,,"121,600,818,310",2953,Silent
South Africa,2001,female,15-24 years,27,4783006,0.56,South Africa2001,,"121,600,818,310",2953,Millenials
South Africa,2001,female,35-54 years,21,4940098,0.43,South Africa2001,,"121,600,818,310",2953,Boomers
South Africa,2001,female,25-34 years,15,3806836,0.39,South Africa2001,,"121,600,818,310",2953,Generation X
South Africa,2001,female,55-74 years,6,2053745,0.29,South Africa2001,,"121,600,818,310",2953,Silent
South Africa,2001,male,5-14 years,4,5137175,0.08,South Africa2001,,"121,600,818,310",2953,Millenials
South Africa,2001,female,5-14 years,3,5081802,0.06,South Africa2001,,"121,600,818,310",2953,Millenials
South Africa,2001,female,75+ years,0,381082,0,South Africa2001,,"121,600,818,310",2953,Silent
South Africa,2002,male,35-54 years,67,4667760,1.44,South Africa2002,,"115,748,110,113",2769,Boomers
South Africa,2002,male,25-34 years,46,3829330,1.2,South Africa2002,,"115,748,110,113",2769,Generation X
South Africa,2002,male,15-24 years,55,4895133,1.12,South Africa2002,,"115,748,110,113",2769,Millenials
South Africa,2002,male,75+ years,2,205605,0.97,South Africa2002,,"115,748,110,113",2769,Silent
South Africa,2002,male,55-74 years,14,1702348,0.82,South Africa2002,,"115,748,110,113",2769,Silent
South Africa,2002,female,15-24 years,26,4851340,0.54,South Africa2002,,"115,748,110,113",2769,Millenials
South Africa,2002,female,75+ years,1,396984,0.25,South Africa2002,,"115,748,110,113",2769,Silent
South Africa,2002,female,55-74 years,4,2102686,0.19,South Africa2002,,"115,748,110,113",2769,Silent
South Africa,2002,female,35-54 years,9,5057440,0.18,South Africa2002,,"115,748,110,113",2769,Boomers
South Africa,2002,female,25-34 years,6,3871715,0.15,South Africa2002,,"115,748,110,113",2769,Generation X
South Africa,2002,male,5-14 years,5,5141866,0.1,South Africa2002,,"115,748,110,113",2769,Millenials
South Africa,2002,female,5-14 years,1,5081661,0.02,South Africa2002,,"115,748,110,113",2769,Millenials
South Africa,2003,male,75+ years,4,212092,1.89,South Africa2003,,"175,256,916,996",4132,Silent
South Africa,2003,male,25-34 years,61,3920433,1.56,South Africa2003,,"175,256,916,996",4132,Generation X
South Africa,2003,male,35-54 years,58,4760427,1.22,South Africa2003,,"175,256,916,996",4132,Boomers
South Africa,2003,female,75+ years,5,411590,1.21,South Africa2003,,"175,256,916,996",4132,Silent
South Africa,2003,male,15-24 years,50,4970281,1.01,South Africa2003,,"175,256,916,996",4132,Millenials
South Africa,2003,male,55-74 years,16,1735290,0.92,South Africa2003,,"175,256,916,996",4132,Silent
South Africa,2003,female,15-24 years,21,4917197,0.43,South Africa2003,,"175,256,916,996",4132,Millenials
South Africa,2003,female,35-54 years,17,5172481,0.33,South Africa2003,,"175,256,916,996",4132,Boomers
South Africa,2003,female,25-34 years,12,3937685,0.3,South Africa2003,,"175,256,916,996",4132,Generation X
South Africa,2003,female,55-74 years,5,2154419,0.23,South Africa2003,,"175,256,916,996",4132,Silent
South Africa,2003,male,5-14 years,4,5143653,0.08,South Africa2003,,"175,256,916,996",4132,Millenials
South Africa,2003,female,5-14 years,3,5079761,0.06,South Africa2003,,"175,256,916,996",4132,Millenials
South Africa,2004,male,75+ years,6,216088,2.78,South Africa2004,,"228,937,347,866",5323,Silent
South Africa,2004,male,25-34 years,90,4016137,2.24,South Africa2004,,"228,937,347,866",5323,Generation X
South Africa,2004,male,35-54 years,88,4851225,1.81,South Africa2004,,"228,937,347,866",5323,Boomers
South Africa,2004,male,55-74 years,31,1772427,1.75,South Africa2004,,"228,937,347,866",5323,Silent
South Africa,2004,male,15-24 years,71,5034637,1.41,South Africa2004,,"228,937,347,866",5323,Millenials
South Africa,2004,female,15-24 years,29,4974786,0.58,South Africa2004,,"228,937,347,866",5323,Millenials
South Africa,2004,female,35-54 years,27,5280926,0.51,South Africa2004,,"228,937,347,866",5323,Boomers
South Africa,2004,female,25-34 years,20,4004871,0.5,South Africa2004,,"228,937,347,866",5323,Generation X
South Africa,2004,female,75+ years,2,424755,0.47,South Africa2004,,"228,937,347,866",5323,Silent
South Africa,2004,female,55-74 years,8,2212147,0.36,South Africa2004,,"228,937,347,866",5323,Silent
South Africa,2004,male,5-14 years,8,5142164,0.16,South Africa2004,,"228,937,347,866",5323,Millenials
South Africa,2004,female,5-14 years,3,5075711,0.06,South Africa2004,,"228,937,347,866",5323,Millenials
South Africa,2005,male,75+ years,7,217456,3.22,South Africa2005,0.613,"257,671,413,751",5914,Silent
South Africa,2005,male,25-34 years,123,4115079,2.99,South Africa2005,0.613,"257,671,413,751",5914,Generation X
South Africa,2005,male,35-54 years,113,4940028,2.29,South Africa2005,0.613,"257,671,413,751",5914,Boomers
South Africa,2005,male,15-24 years,84,5085130,1.65,South Africa2005,0.613,"257,671,413,751",5914,Millenials
South Africa,2005,male,55-74 years,26,1814968,1.43,South Africa2005,0.613,"257,671,413,751",5914,Silent
South Africa,2005,female,75+ years,6,436545,1.37,South Africa2005,0.613,"257,671,413,751",5914,Silent
South Africa,2005,female,15-24 years,37,5019979,0.74,South Africa2005,0.613,"257,671,413,751",5914,Millenials
South Africa,2005,female,55-74 years,13,2277534,0.57,South Africa2005,0.613,"257,671,413,751",5914,Silent
South Africa,2005,female,35-54 years,24,5380632,0.45,South Africa2005,0.613,"257,671,413,751",5914,Boomers
South Africa,2005,female,25-34 years,17,4074236,0.42,South Africa2005,0.613,"257,671,413,751",5914,Generation X
South Africa,2005,female,5-14 years,4,5068338,0.08,South Africa2005,0.613,"257,671,413,751",5914,Millenials
South Africa,2005,male,5-14 years,4,5136182,0.08,South Africa2005,0.613,"257,671,413,751",5914,Millenials
South Africa,2006,male,75+ years,11,229481,4.79,South Africa2006,,"271,811,088,781",6166,Silent
South Africa,2006,male,25-34 years,147,4197897,3.5,South Africa2006,,"271,811,088,781",6166,Generation X
South Africa,2006,male,35-54 years,113,5016840,2.25,South Africa2006,,"271,811,088,781",6166,Boomers
South Africa,2006,male,55-74 years,39,1858272,2.1,South Africa2006,,"271,811,088,781",6166,Silent
South Africa,2006,male,15-24 years,98,5120804,1.91,South Africa2006,,"271,811,088,781",6166,Millenials
South Africa,2006,female,75+ years,5,455513,1.1,South Africa2006,,"271,811,088,781",6166,Silent
South Africa,2006,female,25-34 years,24,4128825,0.58,South Africa2006,,"271,811,088,781",6166,Generation X
South Africa,2006,female,15-24 years,29,5047676,0.57,South Africa2006,,"271,811,088,781",6166,Millenials
South Africa,2006,female,35-54 years,23,5474446,0.42,South Africa2006,,"271,811,088,781",6166,Boomers
South Africa,2006,female,55-74 years,9,2340680,0.38,South Africa2006,,"271,811,088,781",6166,Silent
South Africa,2006,male,5-14 years,9,5138413,0.18,South Africa2006,,"271,811,088,781",6166,Millenials
South Africa,2006,female,5-14 years,7,5070210,0.14,South Africa2006,,"271,811,088,781",6166,Millenials
South Africa,2007,male,25-34 years,86,4286162,2.01,South Africa2007,,"299,033,511,000",6708,Generation X
South Africa,2007,male,35-54 years,101,5090390,1.98,South Africa2007,,"299,033,511,000",6708,Boomers
South Africa,2007,male,15-24 years,92,5143929,1.79,South Africa2007,,"299,033,511,000",6708,Millenials
South Africa,2007,female,75+ years,7,472676,1.48,South Africa2007,,"299,033,511,000",6708,Silent
South Africa,2007,male,55-74 years,25,1905779,1.31,South Africa2007,,"299,033,511,000",6708,Silent
South Africa,2007,male,75+ years,3,239229,1.25,South Africa2007,,"299,033,511,000",6708,Silent
South Africa,2007,female,15-24 years,38,5065647,0.75,South Africa2007,,"299,033,511,000",6708,Millenials
South Africa,2007,female,35-54 years,28,5558737,0.5,South Africa2007,,"299,033,511,000",6708,Boomers
South Africa,2007,female,55-74 years,11,2411075,0.46,South Africa2007,,"299,033,511,000",6708,Silent
South Africa,2007,female,25-34 years,18,4186842,0.43,South Africa2007,,"299,033,511,000",6708,Generation X
South Africa,2007,male,5-14 years,6,5142720,0.12,South Africa2007,,"299,033,511,000",6708,Generation Z
South Africa,2007,female,5-14 years,2,5074249,0.04,South Africa2007,,"299,033,511,000",6708,Generation Z
South Africa,2008,male,75+ years,9,272288,3.31,South Africa2008,,"287,099,991,517",6573,Silent
South Africa,2008,male,25-34 years,103,3943063,2.61,South Africa2008,,"287,099,991,517",6573,Generation X
South Africa,2008,male,35-54 years,112,4596136,2.44,South Africa2008,,"287,099,991,517",6573,Boomers
South Africa,2008,male,15-24 years,92,4976793,1.85,South Africa2008,,"287,099,991,517",6573,Millenials
South Africa,2008,male,55-74 years,27,1965744,1.37,South Africa2008,,"287,099,991,517",6573,Silent
South Africa,2008,female,15-24 years,35,5015977,0.7,South Africa2008,,"287,099,991,517",6573,Millenials
South Africa,2008,female,35-54 years,26,5219348,0.5,South Africa2008,,"287,099,991,517",6573,Boomers
South Africa,2008,female,25-34 years,20,4284107,0.47,South Africa2008,,"287,099,991,517",6573,Generation X
South Africa,2008,female,75+ years,2,464061,0.43,South Africa2008,,"287,099,991,517",6573,Silent
South Africa,2008,female,55-74 years,8,2481274,0.32,South Africa2008,,"287,099,991,517",6573,Silent
South Africa,2008,female,5-14 years,4,5197475,0.08,South Africa2008,,"287,099,991,517",6573,Generation Z
South Africa,2008,male,5-14 years,3,5264320,0.06,South Africa2008,,"287,099,991,517",6573,Generation Z
South Africa,2009,male,25-34 years,80,4482123,1.78,South Africa2009,,"297,216,730,669",6517,Generation X
South Africa,2009,male,55-74 years,34,2011938,1.69,South Africa2009,,"297,216,730,669",6517,Silent
South Africa,2009,male,75+ years,4,249921,1.6,South Africa2009,,"297,216,730,669",6517,Silent
South Africa,2009,male,35-54 years,79,5245122,1.51,South Africa2009,,"297,216,730,669",6517,Boomers
South Africa,2009,male,15-24 years,77,5166324,1.49,South Africa2009,,"297,216,730,669",6517,Millenials
South Africa,2009,female,15-24 years,36,5087135,0.71,South Africa2009,,"297,216,730,669",6517,Millenials
South Africa,2009,female,75+ years,3,502919,0.6,South Africa2009,,"297,216,730,669",6517,Silent
South Africa,2009,female,35-54 years,25,5714588,0.44,South Africa2009,,"297,216,730,669",6517,Boomers
South Africa,2009,female,25-34 years,18,4321786,0.42,South Africa2009,,"297,216,730,669",6517,Generation X
South Africa,2009,female,55-74 years,8,2569004,0.31,South Africa2009,,"297,216,730,669",6517,Silent
South Africa,2009,male,5-14 years,6,5162677,0.12,South Africa2009,,"297,216,730,669",6517,Generation Z
South Africa,2009,female,5-14 years,2,5093511,0.04,South Africa2009,,"297,216,730,669",6517,Generation Z
South Africa,2010,male,75+ years,9,250341,3.6,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,male,25-34 years,106,4588964,2.31,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,male,55-74 years,35,2069020,1.69,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,male,35-54 years,85,5336625,1.59,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,male,15-24 years,56,5175095,1.08,South Africa2010,0.643,"375,298,134,440",8128,Millenials
South Africa,2010,female,75+ years,4,516647,0.77,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,female,15-24 years,32,5099408,0.63,South Africa2010,0.643,"375,298,134,440",8128,Millenials
South Africa,2010,female,35-54 years,28,5795087,0.48,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,female,25-34 years,20,4402203,0.45,South Africa2010,0.643,"375,298,134,440",8128,Generation X
South Africa,2010,female,55-74 years,8,2654031,0.3,South Africa2010,0.643,"375,298,134,440",8128,Silent
South Africa,2010,male,5-14 years,8,5179048,0.15,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
South Africa,2010,female,5-14 years,2,5109731,0.04,South Africa2010,0.643,"375,298,134,440",8128,Generation Z
South Africa,2011,male,25-34 years,88,4671416,1.88,South Africa2011,0.651,"416,878,162,441",8906,Millenials
South Africa,2011,male,35-54 years,87,5470606,1.59,South Africa2011,0.651,"416,878,162,441",8906,Generation X
South Africa,2011,male,15-24 years,77,5175523,1.49,South Africa2011,0.651,"416,878,162,441",8906,Millenials
South Africa,2011,male,55-74 years,28,2131366,1.31,South Africa2011,0.651,"416,878,162,441",8906,Boomers
South Africa,2011,male,75+ years,2,262348,0.76,South Africa2011,0.651,"416,878,162,441",8906,Silent
South Africa,2011,female,75+ years,4,538536,0.74,South Africa2011,0.651,"416,878,162,441",8906,Silent
South Africa,2011,female,15-24 years,34,5097135,0.67,South Africa2011,0.651,"416,878,162,441",8906,Millenials
South Africa,2011,female,25-34 years,15,4483203,0.33,South Africa2011,0.651,"416,878,162,441",8906,Millenials
South Africa,2011,female,55-74 years,7,2742168,0.26,South Africa2011,0.651,"416,878,162,441",8906,Boomers
South Africa,2011,female,35-54 years,13,5909995,0.22,South Africa2011,0.651,"416,878,162,441",8906,Generation X
South Africa,2011,female,5-14 years,2,5126281,0.04,South Africa2011,0.651,"416,878,162,441",8906,Generation Z
South Africa,2011,male,5-14 years,1,5198162,0.02,South Africa2011,0.651,"416,878,162,441",8906,Generation Z
South Africa,2012,male,75+ years,8,271907,2.94,South Africa2012,0.659,"396,332,702,639",8347,Silent
South Africa,2012,male,25-34 years,128,4757896,2.69,South Africa2012,0.659,"396,332,702,639",8347,Millenials
South Africa,2012,male,15-24 years,107,5178479,2.07,South Africa2012,0.659,"396,332,702,639",8347,Millenials
South Africa,2012,male,55-74 years,35,2198707,1.59,South Africa2012,0.659,"396,332,702,639",8347,Boomers
South Africa,2012,male,35-54 years,88,5612118,1.57,South Africa2012,0.659,"396,332,702,639",8347,Generation X
South Africa,2012,female,15-24 years,48,5096625,0.94,South Africa2012,0.659,"396,332,702,639",8347,Millenials
South Africa,2012,female,55-74 years,13,2837036,0.46,South Africa2012,0.659,"396,332,702,639",8347,Boomers
South Africa,2012,female,35-54 years,26,6027847,0.43,South Africa2012,0.659,"396,332,702,639",8347,Generation X
South Africa,2012,female,25-34 years,19,4571162,0.42,South Africa2012,0.659,"396,332,702,639",8347,Millenials
South Africa,2012,female,75+ years,1,559272,0.18,South Africa2012,0.659,"396,332,702,639",8347,Silent
South Africa,2012,female,5-14 years,7,5149736,0.14,South Africa2012,0.659,"396,332,702,639",8347,Generation Z
South Africa,2012,male,5-14 years,7,5223471,0.13,South Africa2012,0.659,"396,332,702,639",8347,Generation Z
South Africa,2013,male,25-34 years,164,4845315,3.38,South Africa2013,0.663,"366,829,390,479",7612,Millenials
South Africa,2013,male,15-24 years,119,5182542,2.3,South Africa2013,0.663,"366,829,390,479",7612,Millenials
South Africa,2013,male,35-54 years,128,5759158,2.22,South Africa2013,0.663,"366,829,390,479",7612,Generation X
South Africa,2013,male,55-74 years,44,2270829,1.94,South Africa2013,0.663,"366,829,390,479",7612,Boomers
South Africa,2013,male,75+ years,5,278931,1.79,South Africa2013,0.663,"366,829,390,479",7612,Silent
South Africa,2013,female,75+ years,4,578958,0.69,South Africa2013,0.663,"366,829,390,479",7612,Silent
South Africa,2013,female,25-34 years,32,4661719,0.69,South Africa2013,0.663,"366,829,390,479",7612,Millenials
South Africa,2013,female,15-24 years,32,5097679,0.63,South Africa2013,0.663,"366,829,390,479",7612,Millenials
South Africa,2013,female,55-74 years,15,2938056,0.51,South Africa2013,0.663,"366,829,390,479",7612,Boomers
South Africa,2013,female,35-54 years,29,6147849,0.47,South Africa2013,0.663,"366,829,390,479",7612,Generation X
South Africa,2013,female,5-14 years,8,5178408,0.15,South Africa2013,0.663,"366,829,390,479",7612,Generation Z
South Africa,2013,male,5-14 years,7,5253255,0.13,South Africa2013,0.663,"366,829,390,479",7612,Generation Z
South Africa,2014,male,25-34 years,154,4927939,3.13,South Africa2014,0.666,"350,904,575,292",7174,Millenials
South Africa,2014,male,75+ years,8,283529,2.82,South Africa2014,0.666,"350,904,575,292",7174,Silent
South Africa,2014,male,15-24 years,126,5186816,2.43,South Africa2014,0.666,"350,904,575,292",7174,Millenials
South Africa,2014,male,35-54 years,127,5910695,2.15,South Africa2014,0.666,"350,904,575,292",7174,Generation X
South Africa,2014,male,55-74 years,40,2347004,1.7,South Africa2014,0.666,"350,904,575,292",7174,Boomers
South Africa,2014,female,15-24 years,50,5100812,0.98,South Africa2014,0.666,"350,904,575,292",7174,Millenials
South Africa,2014,female,25-34 years,32,4747193,0.67,South Africa2014,0.666,"350,904,575,292",7174,Millenials
South Africa,2014,female,35-54 years,23,6270420,0.37,South Africa2014,0.666,"350,904,575,292",7174,Generation X
South Africa,2014,female,55-74 years,11,3044479,0.36,South Africa2014,0.666,"350,904,575,292",7174,Boomers
South Africa,2014,female,75+ years,2,597700,0.33,South Africa2014,0.666,"350,904,575,292",7174,Silent
South Africa,2014,male,5-14 years,4,5285360,0.08,South Africa2014,0.666,"350,904,575,292",7174,Generation Z
South Africa,2014,female,5-14 years,3,5210182,0.06,South Africa2014,0.666,"350,904,575,292",7174,Generation Z
South Africa,2015,male,75+ years,8,285743,2.8,South Africa2015,,"317,741,039,198",6403,Silent
