country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Cyprus,2014,male,55-74 years,7,82766,8.46,Cyprus2014,0.85,23359294149,29024,Boomers
Cyprus,2014,female,55-74 years,5,87152,5.74,Cyprus2014,0.85,23359294149,29024,Boomers
Cyprus,2014,female,25-34 years,4,72330,5.53,Cyprus2014,0.85,23359294149,29024,Millenials
Cyprus,2014,female,15-24 years,3,59114,5.07,Cyprus2014,0.85,23359294149,29024,Millenials
Cyprus,2014,male,75+ years,1,22372,4.47,Cyprus2014,0.85,23359294149,29024,Silent
Cyprus,2014,male,15-24 years,2,60975,3.28,Cyprus2014,0.85,23359294149,29024,Millenials
Cyprus,2014,female,35-54 years,1,122485,0.82,Cyprus2014,0.85,23359294149,29024,Generation X
Cyprus,2014,female,5-14 years,0,44760,0,Cyprus2014,0.85,23359294149,29024,Generation Z
Cyprus,2014,female,75+ years,0,29382,0,Cyprus2014,0.85,23359294149,29024,Silent
Cyprus,2014,male,5-14 years,0,47104,0,Cyprus2014,0.85,23359294149,29024,Generation Z
Cyprus,2015,male,55-74 years,9,83627,10.76,Cyprus2015,,19676167240,24718,Boomers
Cyprus,2015,male,25-34 years,7,67482,10.37,Cyprus2015,,19676167240,24718,Millenials
Cyprus,2015,male,35-54 years,10,106371,9.4,Cyprus2015,,19676167240,24718,Generation X
Cyprus,2015,male,15-24 years,5,58308,8.58,Cyprus2015,,19676167240,24718,Millenials
Cyprus,2015,female,55-74 years,3,87902,3.41,Cyprus2015,,19676167240,24718,Boomers
Cyprus,2015,female,25-34 years,2,70765,2.83,Cyprus2015,,19676167240,24718,Millenials
Cyprus,2015,female,35-54 years,3,118975,2.52,Cyprus2015,,19676167240,24718,Generation X
Cyprus,2015,female,15-24 years,1,58123,1.72,Cyprus2015,,19676167240,24718,Millenials
Cyprus,2015,female,5-14 years,0,44693,0,Cyprus2015,,19676167240,24718,Generation Z
Cyprus,2015,female,75+ years,0,29924,0,Cyprus2015,,19676167240,24718,Silent
Cyprus,2015,male,5-14 years,0,46906,0,Cyprus2015,,19676167240,24718,Generation Z
Cyprus,2015,male,75+ years,0,22961,0,Cyprus2015,,19676167240,24718,Silent
Cyprus,2016,male,35-54 years,15,106925,14.03,Cyprus2016,,20153871681,25098,Generation X
Cyprus,2016,male,15-24 years,5,58051,8.61,Cyprus2016,,20153871681,25098,Millenials
Cyprus,2016,male,75+ years,2,24004,8.33,Cyprus2016,,20153871681,25098,Silent
Cyprus,2016,male,55-74 years,7,85486,8.19,Cyprus2016,,20153871681,25098,Boomers
Cyprus,2016,male,25-34 years,2,68167,2.93,Cyprus2016,,20153871681,25098,Millenials
Cyprus,2016,female,35-54 years,3,117819,2.55,Cyprus2016,,20153871681,25098,Generation X
Cyprus,2016,female,25-34 years,1,71307,1.4,Cyprus2016,,20153871681,25098,Millenials
Cyprus,2016,female,55-74 years,1,90294,1.11,Cyprus2016,,20153871681,25098,Boomers
Cyprus,2016,female,15-24 years,0,58057,0,Cyprus2016,,20153871681,25098,Millenials
Cyprus,2016,female,75+ years,0,31234,0,Cyprus2016,,20153871681,25098,Silent
Czech Republic,2011,male,75+ years,118,246004,47.97,Czech Republic2011,0.866,227948349666,23010,Silent
Czech Republic,2011,male,55-74 years,424,1152114,36.8,Czech Republic2011,0.866,227948349666,23010,Boomers
Czech Republic,2011,male,35-54 years,500,1517715,32.94,Czech Republic2011,0.866,227948349666,23010,Generation X
Czech Republic,2011,male,25-34 years,173,818695,21.13,Czech Republic2011,0.866,227948349666,23010,Millenials
Czech Republic,2011,male,15-24 years,120,632356,18.98,Czech Republic2011,0.866,227948349666,23010,Millenials
Czech Republic,2011,female,75+ years,43,454906,9.45,Czech Republic2011,0.866,227948349666,23010,Silent
Czech Republic,2011,female,35-54 years,86,1456523,5.9,Czech Republic2011,0.866,227948349666,23010,Generation X
Czech Republic,2011,female,55-74 years,77,1312571,5.87,Czech Republic2011,0.866,227948349666,23010,Boomers
Czech Republic,2011,female,25-34 years,28,771896,3.63,Czech Republic2011,0.866,227948349666,23010,Millenials
Czech Republic,2011,female,15-24 years,19,602033,3.16,Czech Republic2011,0.866,227948349666,23010,Millenials
Czech Republic,2011,male,5-14 years,2,483911,0.41,Czech Republic2011,0.866,227948349666,23010,Generation Z
Czech Republic,2011,female,5-14 years,0,457594,0,Czech Republic2011,0.866,227948349666,23010,Generation Z
Czech Republic,2012,male,75+ years,146,248952,58.65,Czech Republic2012,0.867,207376427021,20898,Silent
Czech Republic,2012,male,55-74 years,430,1173069,36.66,Czech Republic2012,0.867,207376427021,20898,Boomers
Czech Republic,2012,male,35-54 years,538,1537251,35,Czech Republic2012,0.867,207376427021,20898,Generation X
Czech Republic,2012,male,25-34 years,179,796162,22.48,Czech Republic2012,0.867,207376427021,20898,Millenials
Czech Republic,2012,male,15-24 years,84,609704,13.78,Czech Republic2012,0.867,207376427021,20898,Millenials
Czech Republic,2012,female,75+ years,45,456859,9.85,Czech Republic2012,0.867,207376427021,20898,Silent
Czech Republic,2012,female,55-74 years,106,1333013,7.95,Czech Republic2012,0.867,207376427021,20898,Boomers
Czech Republic,2012,female,35-54 years,94,1471892,6.39,Czech Republic2012,0.867,207376427021,20898,Generation X
Czech Republic,2012,female,25-34 years,22,750032,2.93,Czech Republic2012,0.867,207376427021,20898,Millenials
Czech Republic,2012,female,15-24 years,10,581629,1.72,Czech Republic2012,0.867,207376427021,20898,Millenials
Czech Republic,2012,male,5-14 years,3,495721,0.61,Czech Republic2012,0.867,207376427021,20898,Generation Z
Czech Republic,2012,female,5-14 years,1,468843,0.21,Czech Republic2012,0.867,207376427021,20898,Generation Z
Czech Republic,2013,male,75+ years,129,252532,51.08,Czech Republic2013,0.868,209402444996,21073,Silent
Czech Republic,2013,male,55-74 years,399,1188011,33.59,Czech Republic2013,0.868,209402444996,21073,Boomers
Czech Republic,2013,male,35-54 years,485,1556338,31.16,Czech Republic2013,0.868,209402444996,21073,Generation X
Czech Republic,2013,male,25-34 years,168,773130,21.73,Czech Republic2013,0.868,209402444996,21073,Millenials
Czech Republic,2013,male,15-24 years,108,586871,18.4,Czech Republic2013,0.868,209402444996,21073,Millenials
Czech Republic,2013,female,75+ years,36,459282,7.84,Czech Republic2013,0.868,209402444996,21073,Silent
Czech Republic,2013,female,35-54 years,108,1488299,7.26,Czech Republic2013,0.868,209402444996,21073,Generation X
Czech Republic,2013,female,55-74 years,92,1347862,6.83,Czech Republic2013,0.868,209402444996,21073,Boomers
Czech Republic,2013,female,25-34 years,30,729365,4.11,Czech Republic2013,0.868,209402444996,21073,Millenials
Czech Republic,2013,female,15-24 years,15,560391,2.68,Czech Republic2013,0.868,209402444996,21073,Millenials
Czech Republic,2013,male,5-14 years,5,510895,0.98,Czech Republic2013,0.868,209402444996,21073,Generation Z
Czech Republic,2013,female,5-14 years,2,483804,0.41,Czech Republic2013,0.868,209402444996,21073,Generation Z
Czech Republic,2014,male,75+ years,123,257383,47.79,Czech Republic2014,0.87,207818330724,20859,Silent
Czech Republic,2014,male,55-74 years,364,1197687,30.39,Czech Republic2014,0.87,207818330724,20859,Boomers
Czech Republic,2014,male,35-54 years,467,1580637,29.55,Czech Republic2014,0.87,207818330724,20859,Generation X
Czech Republic,2014,male,25-34 years,157,752372,20.87,Czech Republic2014,0.87,207818330724,20859,Millenials
Czech Republic,2014,male,15-24 years,84,565782,14.85,Czech Republic2014,0.87,207818330724,20859,Millenials
Czech Republic,2014,female,75+ years,54,464061,11.64,Czech Republic2014,0.87,207818330724,20859,Silent
Czech Republic,2014,female,55-74 years,107,1356408,7.89,Czech Republic2014,0.87,207818330724,20859,Boomers
Czech Republic,2014,female,35-54 years,94,1509758,6.23,Czech Republic2014,0.87,207818330724,20859,Generation X
Czech Republic,2014,female,25-34 years,26,711374,3.65,Czech Republic2014,0.87,207818330724,20859,Millenials
Czech Republic,2014,female,15-24 years,11,540106,2.04,Czech Republic2014,0.87,207818330724,20859,Millenials
Czech Republic,2014,female,5-14 years,1,500027,0.2,Czech Republic2014,0.87,207818330724,20859,Generation Z
Czech Republic,2014,male,5-14 years,1,527532,0.19,Czech Republic2014,0.87,207818330724,20859,Generation Z
Czech Republic,2015,male,75+ years,145,264401,54.84,Czech Republic2015,,186829940546,18703,Silent
Czech Republic,2015,male,55-74 years,373,1202553,31.02,Czech Republic2015,,186829940546,18703,Boomers
Czech Republic,2015,male,35-54 years,404,1602521,25.21,Czech Republic2015,,186829940546,18703,Generation X
Czech Republic,2015,male,25-34 years,151,737221,20.48,Czech Republic2015,,186829940546,18703,Millenials
Czech Republic,2015,male,15-24 years,58,546597,10.61,Czech Republic2015,,186829940546,18703,Millenials
Czech Republic,2015,female,75+ years,44,471092,9.34,Czech Republic2015,,186829940546,18703,Silent
Czech Republic,2015,female,55-74 years,80,1358421,5.89,Czech Republic2015,,186829940546,18703,Boomers
Czech Republic,2015,female,35-54 years,86,1528289,5.63,Czech Republic2015,,186829940546,18703,Generation X
Czech Republic,2015,female,15-24 years,19,521060,3.65,Czech Republic2015,,186829940546,18703,Millenials
Czech Republic,2015,female,25-34 years,20,698584,2.86,Czech Republic2015,,186829940546,18703,Millenials
Czech Republic,2015,female,5-14 years,5,515457,0.97,Czech Republic2015,,186829940546,18703,Generation Z
Czech Republic,2015,male,5-14 years,2,543129,0.37,Czech Republic2015,,186829940546,18703,Generation Z
Czech Republic,2016,male,75+ years,140,273637,51.16,Czech Republic2016,,195305084919,19505,Silent
Czech Republic,2016,male,55-74 years,319,1205832,26.45,Czech Republic2016,,195305084919,19505,Boomers
Czech Republic,2016,male,35-54 years,386,1617906,23.86,Czech Republic2016,,195305084919,19505,Generation X
Czech Republic,2016,male,25-34 years,137,729199,18.79,Czech Republic2016,,195305084919,19505,Millenials
Czech Republic,2016,male,15-24 years,78,527890,14.78,Czech Republic2016,,195305084919,19505,Millenials
Czech Republic,2016,female,55-74 years,86,1358948,6.33,Czech Republic2016,,195305084919,19505,Boomers
Czech Republic,2016,female,35-54 years,91,1541109,5.9,Czech Republic2016,,195305084919,19505,Generation X
Czech Republic,2016,female,75+ years,25,480884,5.2,Czech Republic2016,,195305084919,19505,Silent
Czech Republic,2016,female,25-34 years,34,691963,4.91,Czech Republic2016,,195305084919,19505,Millenials
Czech Republic,2016,female,15-24 years,22,502574,4.38,Czech Republic2016,,195305084919,19505,Millenials
Denmark,2011,male,75+ years,48,156856,30.6,Denmark2011,0.92,344003209696,65598,Silent
Denmark,2011,male,35-54 years,189,791137,23.89,Denmark2011,0.92,344003209696,65598,Generation X
Denmark,2011,male,55-74 years,139,621859,22.35,Denmark2011,0.92,344003209696,65598,Boomers
Denmark,2011,male,25-34 years,35,326633,10.72,Denmark2011,0.92,344003209696,65598,Millenials
Denmark,2011,female,75+ years,22,237867,9.25,Denmark2011,0.92,344003209696,65598,Silent
Denmark,2011,female,55-74 years,57,643276,8.86,Denmark2011,0.92,344003209696,65598,Boomers
Denmark,2011,male,15-24 years,26,356319,7.3,Denmark2011,0.92,344003209696,65598,Millenials
Denmark,2011,female,35-54 years,50,778373,6.42,Denmark2011,0.92,344003209696,65598,Generation X
Denmark,2011,female,25-34 years,12,323639,3.71,Denmark2011,0.92,344003209696,65598,Millenials
Denmark,2011,female,15-24 years,11,340056,3.23,Denmark2011,0.92,344003209696,65598,Millenials
Denmark,2011,female,5-14 years,0,326359,0,Denmark2011,0.92,344003209696,65598,Generation Z
Denmark,2011,male,5-14 years,0,341776,0,Denmark2011,0.92,344003209696,65598,Generation Z
Denmark,2012,male,75+ years,67,161259,41.55,Denmark2012,0.921,327148899962,62071,Silent
Denmark,2012,male,35-54 years,209,788215,26.52,Denmark2012,0.921,327148899962,62071,Generation X
Denmark,2012,male,55-74 years,153,630159,24.28,Denmark2012,0.921,327148899962,62071,Boomers
Denmark,2012,female,55-74 years,71,651381,10.9,Denmark2012,0.921,327148899962,62071,Boomers
Denmark,2012,male,25-34 years,31,326746,9.49,Denmark2012,0.921,327148899962,62071,Millenials
Denmark,2012,male,15-24 years,33,362466,9.1,Denmark2012,0.921,327148899962,62071,Millenials
Denmark,2012,female,75+ years,19,240759,7.89,Denmark2012,0.921,327148899962,62071,Silent
Denmark,2012,female,35-54 years,58,776419,7.47,Denmark2012,0.921,327148899962,62071,Generation X
Denmark,2012,female,25-34 years,11,322504,3.41,Denmark2012,0.921,327148899962,62071,Millenials
Denmark,2012,female,15-24 years,8,346154,2.31,Denmark2012,0.921,327148899962,62071,Millenials
Denmark,2012,male,5-14 years,1,340022,0.29,Denmark2012,0.921,327148899962,62071,Generation Z
Denmark,2012,female,5-14 years,0,324455,0,Denmark2012,0.921,327148899962,62071,Generation Z
Denmark,2013,male,75+ years,62,166011,37.35,Denmark2013,0.923,343584385594,64831,Silent
Denmark,2013,male,55-74 years,157,637775,24.62,Denmark2013,0.923,343584385594,64831,Boomers
Denmark,2013,male,35-54 years,174,785198,22.16,Denmark2013,0.923,343584385594,64831,Generation X
Denmark,2013,female,75+ years,25,243880,10.25,Denmark2013,0.923,343584385594,64831,Silent
Denmark,2013,male,25-34 years,33,328192,10.06,Denmark2013,0.923,343584385594,64831,Millenials
Denmark,2013,female,55-74 years,52,658936,7.89,Denmark2013,0.923,343584385594,64831,Boomers
Denmark,2013,female,35-54 years,54,775088,6.97,Denmark2013,0.923,343584385594,64831,Generation X
Denmark,2013,male,15-24 years,23,367000,6.27,Denmark2013,0.923,343584385594,64831,Millenials
Denmark,2013,female,25-34 years,16,322819,4.96,Denmark2013,0.923,343584385594,64831,Millenials
Denmark,2013,female,15-24 years,12,350607,3.42,Denmark2013,0.923,343584385594,64831,Millenials
Denmark,2013,female,5-14 years,1,324362,0.31,Denmark2013,0.923,343584385594,64831,Generation Z
Denmark,2013,male,5-14 years,1,339830,0.29,Denmark2013,0.923,343584385594,64831,Generation Z
Denmark,2014,male,75+ years,61,172150,35.43,Denmark2014,0.923,352993633221,66114,Silent
Denmark,2014,male,55-74 years,155,645001,24.03,Denmark2014,0.923,352993633221,66114,Boomers
Denmark,2014,male,35-54 years,178,784300,22.7,Denmark2014,0.923,352993633221,66114,Generation X
Denmark,2014,female,75+ years,36,248889,14.46,Denmark2014,0.923,352993633221,66114,Silent
Denmark,2014,male,25-34 years,43,333712,12.89,Denmark2014,0.923,352993633221,66114,Millenials
Denmark,2014,male,15-24 years,31,370570,8.37,Denmark2014,0.923,352993633221,66114,Millenials
Denmark,2014,female,35-54 years,59,774379,7.62,Denmark2014,0.923,352993633221,66114,Generation X
Denmark,2014,female,55-74 years,50,666386,7.5,Denmark2014,0.923,352993633221,66114,Boomers
Denmark,2014,female,25-34 years,7,325866,2.15,Denmark2014,0.923,352993633221,66114,Millenials
Denmark,2014,female,15-24 years,7,354099,1.98,Denmark2014,0.923,352993633221,66114,Millenials
Denmark,2014,female,5-14 years,1,323749,0.31,Denmark2014,0.923,352993633221,66114,Generation Z
Denmark,2014,male,5-14 years,1,340065,0.29,Denmark2014,0.923,352993633221,66114,Generation Z
Denmark,2015,male,75+ years,57,178633,31.91,Denmark2015,,301298464861,55972,Silent
Denmark,2015,male,35-54 years,159,783366,20.3,Denmark2015,,301298464861,55972,Generation X
Denmark,2015,male,55-74 years,126,651856,19.33,Denmark2015,,301298464861,55972,Boomers
Denmark,2015,female,75+ years,32,253300,12.63,Denmark2015,,301298464861,55972,Silent
Denmark,2015,female,55-74 years,67,673655,9.95,Denmark2015,,301298464861,55972,Boomers
Denmark,2015,male,25-34 years,30,342769,8.75,Denmark2015,,301298464861,55972,Millenials
Denmark,2015,female,35-54 years,51,772844,6.6,Denmark2015,,301298464861,55972,Generation X
Denmark,2015,male,15-24 years,18,374051,4.81,Denmark2015,,301298464861,55972,Millenials
Denmark,2015,female,25-34 years,15,331400,4.53,Denmark2015,,301298464861,55972,Millenials
Denmark,2015,female,15-24 years,6,356882,1.68,Denmark2015,,301298464861,55972,Millenials
Denmark,2015,female,5-14 years,3,323821,0.93,Denmark2015,,301298464861,55972,Generation Z
Denmark,2015,male,5-14 years,0,340483,0,Denmark2015,,301298464861,55972,Generation Z
Ecuador,2011,male,15-24 years,200,1449571,13.8,Ecuador2011,0.723,79276664000,5836,Millenials
Ecuador,2011,male,25-34 years,161,1202963,13.38,Ecuador2011,0.723,79276664000,5836,Millenials
Ecuador,2011,male,55-74 years,83,741610,11.19,Ecuador2011,0.723,79276664000,5836,Boomers
Ecuador,2011,male,75+ years,18,166244,10.83,Ecuador2011,0.723,79276664000,5836,Silent
Ecuador,2011,male,35-54 years,160,1677115,9.54,Ecuador2011,0.723,79276664000,5836,Generation X
Ecuador,2011,female,15-24 years,120,1408696,8.52,Ecuador2011,0.723,79276664000,5836,Millenials
Ecuador,2011,female,25-34 years,51,1195816,4.26,Ecuador2011,0.723,79276664000,5836,Millenials
Ecuador,2011,female,35-54 years,45,1715068,2.62,Ecuador2011,0.723,79276664000,5836,Generation X
Ecuador,2011,female,5-14 years,32,1480934,2.16,Ecuador2011,0.723,79276664000,5836,Generation Z
Ecuador,2011,male,5-14 years,32,1539867,2.08,Ecuador2011,0.723,79276664000,5836,Generation Z
Ecuador,2011,female,75+ years,4,208097,1.92,Ecuador2011,0.723,79276664000,5836,Silent
Ecuador,2011,female,55-74 years,12,797572,1.5,Ecuador2011,0.723,79276664000,5836,Boomers
Ecuador,2012,male,15-24 years,240,1462193,16.41,Ecuador2012,0.727,87924544000,6364,Millenials
Ecuador,2012,male,25-34 years,164,1225594,13.38,Ecuador2012,0.727,87924544000,6364,Millenials
Ecuador,2012,male,55-74 years,87,771426,11.28,Ecuador2012,0.727,87924544000,6364,Boomers
Ecuador,2012,male,75+ years,19,172083,11.04,Ecuador2012,0.727,87924544000,6364,Silent
Ecuador,2012,male,35-54 years,162,1715827,9.44,Ecuador2012,0.727,87924544000,6364,Generation X
Ecuador,2012,female,15-24 years,118,1420727,8.31,Ecuador2012,0.727,87924544000,6364,Millenials
Ecuador,2012,female,25-34 years,55,1217762,4.52,Ecuador2012,0.727,87924544000,6364,Millenials
Ecuador,2012,female,35-54 years,48,1755189,2.73,Ecuador2012,0.727,87924544000,6364,Generation X
Ecuador,2012,male,5-14 years,39,1544899,2.52,Ecuador2012,0.727,87924544000,6364,Generation Z
Ecuador,2012,female,75+ years,4,215613,1.86,Ecuador2012,0.727,87924544000,6364,Silent
Ecuador,2012,female,5-14 years,27,1484824,1.82,Ecuador2012,0.727,87924544000,6364,Generation Z
Ecuador,2012,female,55-74 years,13,829724,1.57,Ecuador2012,0.727,87924544000,6364,Boomers
Ecuador,2013,male,75+ years,23,178094,12.91,Ecuador2013,0.73,95129659000,6769,Silent
Ecuador,2013,male,15-24 years,156,1473845,10.58,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,25-34 years,111,1248815,8.89,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,55-74 years,65,802441,8.1,Ecuador2013,0.73,95129659000,6769,Boomers
Ecuador,2013,female,15-24 years,89,1431562,6.22,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,35-54 years,106,1755019,6.04,Ecuador2013,0.73,95129659000,6769,Generation X
Ecuador,2013,female,25-34 years,30,1240273,2.42,Ecuador2013,0.73,95129659000,6769,Millenials
Ecuador,2013,male,5-14 years,29,1551821,1.87,Ecuador2013,0.73,95129659000,6769,Generation Z
Ecuador,2013,female,35-54 years,32,1795728,1.78,Ecuador2013,0.73,95129659000,6769,Generation X
Ecuador,2013,female,55-74 years,12,863112,1.39,Ecuador2013,0.73,95129659000,6769,Boomers
Ecuador,2013,female,75+ years,3,223521,1.34,Ecuador2013,0.73,95129659000,6769,Silent
Ecuador,2013,female,5-14 years,20,1490382,1.34,Ecuador2013,0.73,95129659000,6769,Generation Z
